id,unit,time,treat,treatq,treatd,valueFOC2,valueMOC2,valueTOC2,valuefratioOC2,valueFOC9,valueMOC9,valueTOC9,valuefratioOC9
14,Luxembourg,178,0,0,0,39.9,40.9,40.6,49.381187,40.4,40.2,40.3,50.124069
14,Luxembourg,179,0,0,0,39.9,40.9,40.6,49.381187,40.4,40.2,40.3,50.124069
14,Luxembourg,180,0,0,0,40.5,41.1,40.9,49.632355,39.7,40.1,40,49.749374
14,Luxembourg,181,0,0,0,40.5,41.1,40.9,49.632355,39.7,40.1,40,49.749374
14,Luxembourg,182,0,0,0,40.5,41.1,40.9,49.632355,39.7,40.1,40,49.749374
14,Luxembourg,183,0,0,0,40.5,41.1,40.9,49.632355,39.7,40.1,40,49.749374
14,Luxembourg,184,0,0,0,39.9,40.5,40.2,49.626865,39.9,40,40,49.93742
14,Luxembourg,185,0,0,0,39.9,40.5,40.2,49.626865,39.9,40,40,49.93742
14,Luxembourg,186,0,0,0,39.9,40.5,40.2,49.626865,39.9,40,40,49.93742
14,Luxembourg,187,0,0,0,39.9,40.5,40.2,49.626865,39.9,40,40,49.93742
14,Luxembourg,188,0,0,0,39.9,39.8,39.8,50.062737,39.8,40,39.9,49.874687
14,Luxembourg,189,0,0,0,39.7,39.8,39.7,49.937107,39.9,40,40,49.93742
14,Luxembourg,190,0,0,0,39.9,39.9,39.9,50,40,40,40,50
14,Luxembourg,191,0,0,0,39.5,39.8,39.7,49.810844,39.9,40,40,49.93742
14,Luxembourg,192,0,0,0,39.3,39.6,39.5,49.809887,40.8,40,40.1,50.495049
14,Luxembourg,193,0,0,0,39.8,40,39.9,49.874687,39.9,40,40,49.93742
14,Luxembourg,194,0,0,0,39.7,39.7,39.7,50,39.5,40,39.8,49.685535
14,Luxembourg,195,0,0,0,39.9,39.9,39.9,50,39.5,40,39.7,49.685535
14,Luxembourg,196,0,0,0,39.9,42.9,41.8,48.188404,39.8,40.9,40.4,49.318462
14,Luxembourg,197,0,0,0,38.5,40.8,40,48.549812,39.3,40.4,39.9,49.309914
14,Luxembourg,198,0,0,0,38,40.7,39.7,48.284626,38.3,40.5,39.4,48.604061
14,Luxembourg,199,0,0,0,38.3,40.9,39.7,48.358585,38.2,40.4,39.4,48.60051
14,Luxembourg,200,0,0,0,38.2,41,40,48.232323,36.7,40.3,38.8,47.662338
14,Luxembourg,201,0,0,0,38.9,41.4,40.5,48.443336,38.7,40.1,39.4,49.111675
14,Luxembourg,202,0,0,0,38.8,41.1,40.3,48.560699,37.6,40.2,38.9,48.329048
14,Luxembourg,203,0,0,0,39.3,40.5,40.1,49.248119,37.6,40.4,38.7,48.205128
14,Luxembourg,204,0,0,0,38.5,40.9,40,48.488667,37.8,40,38.6,48.586117
14,Luxembourg,205,0,0,0,37.9,40.3,39.3,48.465473,38.5,40.3,39.3,48.857868
14,Luxembourg,206,0,0,0,39.2,41.3,40.5,48.695652,37.8,40,38.5,48.586117
14,Luxembourg,207,0,0,0,39,40.5,39.9,49.056602,38.1,40.3,39,48.596939
14,Luxembourg,208,0,0,0,39.5,41.2,40.5,48.946716,38.2,40.2,39.1,48.724491
14,Luxembourg,209,0,0,0,39.5,41.2,40.5,48.946716,38.2,40.3,39.2,48.662422
14,Luxembourg,210,0,0,0,38.6,41.1,40.2,48.431618,38.9,39.9,39.4,49.365482
14,Luxembourg,211,0,0,0,39.6,40.8,40.3,49.253731,39.4,40.3,39.9,49.435383
14,Luxembourg,212,0,0,0,39.8,41.1,40.6,49.196541,38.1,40.2,39.3,48.659004
14,Luxembourg,213,0,0,0,39.5,41.2,40.5,48.946716,37.5,40.3,38.9,48.200516
14,Luxembourg,214,0,0,0,39.9,41,40.6,49.320148,38.5,39.5,39,49.358974
14,Luxembourg,215,0,0,0,39.2,41.9,40.9,48.335388,38.2,40.3,39.3,48.662422
14,Luxembourg,216,0,0,0,39.3,41.3,40.4,48.759304,38.5,40,39.1,49.044586
14,Luxembourg,217,0,0,0,38.9,41.9,40.8,48.143566,36.9,36.4,36.5,50.341064
14,Luxembourg,218,0,0,0,39.5,41.6,40.8,48.705303,38.4,41.2,39.9,48.241207
14,Luxembourg,219,0,0,0,40.6,41.6,41.2,49.391727,39.2,40,39.6,49.494949
14,Luxembourg,220,0,0,0,39.3,41.8,40.8,48.458694,38.1,39.6,38.9,49.034748
14,Luxembourg,221,0,0,0,39.5,41,40.3,49.068321,37.6,40.7,39.2,48.020435
14,Luxembourg,222,0,0,0,39.4,41.6,40.7,48.641975,38.2,39.9,39.3,48.911652
14,Luxembourg,223,0,0,0,39.7,42.3,41.2,48.414635,38.7,40.9,39.8,48.618092
14,Luxembourg,224,0,0,0,38.9,41.8,40.6,48.20322,38.4,40.2,39.4,48.854961
14,Luxembourg,225,0,0,0,39.3,41.5,40.7,48.638615,37.4,40.7,39.1,47.887325
14,Luxembourg,226,0,0,0,40.2,41.6,41,49.144253,39.6,39.8,39.8,49.874054
14,Luxembourg,227,0,0,0,40,41.7,41,48.95961,39.4,40.5,40,49.311638
14,Luxembourg,228,0,0,0,39.5,41.7,40.9,48.645321,39.4,39.8,39.6,49.747475
14,Luxembourg,229,0,0,0,40,41.7,41,48.95961,37.1,40,38.6,48.119324
14,Luxembourg,230,0,0,0,40,41.8,41,48.899757,38.2,39.8,39.1,48.974358
14,Luxembourg,231,0,0,0,40.6,41.4,41.1,49.512196,38.6,39.8,39.2,49.234695
14,Luxembourg,232,0,0,0,39.5,41.1,40.4,49.007442,38.3,40.6,39.6,48.542458
14,Luxembourg,233,0,0,0,39.9,41.5,40.8,49.0172,39.1,40,39.5,49.431099
14,Luxembourg,234,0,0,0,40.4,41.1,40.9,49.570553,37.6,39.4,38.3,48.831169
14,Luxembourg,235,0,0,0,39.7,40.8,40.4,49.316769,38.6,39.9,39.2,49.171974
14,Luxembourg,236,0,0,0,40.1,41,40.7,49.445129,36.4,41.7,38.8,46.606915
14,Luxembourg,237,0,0,0,40.5,41.1,40.8,49.632355,38.7,39.3,39,49.615383
14,Luxembourg,238,0,0,0,40.1,40.6,40.4,49.690212,38.1,41,39.4,48.166878
15,Malta,172,0,0,0,35.2,40,37.8,46.80851,41.1,42.9,42.6,48.92857
15,Malta,173,0,0,0,34.3,40.8,38.1,45.672436,39.9,41.8,41.5,48.837208
15,Malta,174,0,0,0,35,41.2,38.5,45.931759,38.9,41.7,41.3,48.263027
15,Malta,175,0,0,0,36.1,39.8,38.2,47.562584,39.9,42.3,41.9,48.540146
15,Malta,176,0,0,0,34.6,41.1,38.4,45.706738,41.2,41.9,41.8,49.578819
15,Malta,177,0,0,0,33.8,41.5,38,44.887119,40,43,42.5,48.192772
15,Malta,178,0,0,0,34.8,40,38.2,46.524063,40.1,42,41.6,48.842876
15,Malta,179,0,0,0,36.8,41.1,39.3,47.240051,40.1,41.8,41.5,48.962151
15,Malta,180,0,0,0,35.6,41.6,39,46.113991,39.4,42.9,42.2,47.873634
15,Malta,181,0,0,0,37.1,41.4,39.7,47.261147,38.5,42,41.4,47.826088
15,Malta,182,0,0,0,38,41.2,39.8,47.979797,38.9,41,40.7,48.685856
15,Malta,183,0,0,0,35.7,41.4,39,46.303501,39.5,41.4,41.1,48.82571
15,Malta,184,0,0,0,35.8,39.7,38,47.417217,39.3,41.2,41,48.819878
15,Malta,185,0,0,0,36.4,39.5,38.1,47.95784,40.9,41.5,41.5,49.635921
15,Malta,186,0,0,0,35.6,39.9,38.1,47.152317,40.7,40.5,40.5,50.123154
15,Malta,187,0,0,0,36.3,40.1,38.3,47.513088,40.4,41.3,41.2,49.449203
15,Malta,188,0,0,0,35.7,40.4,38.1,46.911957,40,41.8,41.5,48.899757
15,Malta,189,0,0,0,36.3,41.2,39,46.838711,40.4,42.5,42.2,48.733414
15,Malta,190,0,0,0,35.5,40.7,38.5,46.587925,40,41.6,41.3,49.019608
15,Malta,191,0,0,0,35.3,40.1,38.2,46.816975,40,41.8,41.5,48.899757
15,Malta,192,0,0,0,35.4,40.6,38.7,46.578949,40.3,42.9,42.2,48.4375
15,Malta,193,0,0,0,35.8,40.5,38.4,46.920052,40.5,42.2,41.8,48.972187
15,Malta,194,0,0,0,36.4,40.6,38.6,47.272728,40.2,41.2,41.1,49.38575
15,Malta,195,0,0,0,36.1,40.3,38.5,47.251308,40.1,40.8,40.6,49.567368
15,Malta,196,0,0,0,35.9,40.7,38.7,46.86684,39.8,41.4,41,49.014778
15,Malta,197,0,0,0,37,40.6,38.9,47.680412,39.8,41.1,40.9,49.196541
15,Malta,198,0,0,0,37.2,40,38.6,48.186527,39.6,40.7,40.6,49.315067
15,Malta,199,0,0,0,36.9,40.6,39,47.612904,40.1,40.7,40.6,49.628712
15,Malta,200,0,0,0,37.5,42,40.1,47.169811,40,40.7,40.6,49.566296
15,Malta,201,0,0,0,37,41.1,39.2,47.37516,39.8,40.6,40.5,49.502487
15,Malta,202,0,0,0,38.4,41.9,40.2,47.820671,40.6,40.6,40.6,50
15,Malta,203,0,0,0,37.6,42,39.9,47.236179,41.4,40.9,41,50.303768
15,Malta,204,0,0,0,36.1,41.4,39.1,46.580647,39.6,40.6,40.4,49.37656
15,Malta,205,0,0,0,36.4,41.5,39.2,46.726574,40,40.6,40.6,49.627792
15,Malta,206,0,0,0,37.6,41.3,39.6,47.655258,40.3,40.4,40.4,49.938042
15,Malta,207,0,0,0,38.6,41.9,40.2,47.95031,40.1,40.6,40.5,49.690212
15,Malta,208,0,0,0,37.8,41.7,39.8,47.547169,39.1,40.1,39.9,49.368687
15,Malta,209,0,0,0,37.1,42,39.9,46.902657,39,40,39.8,49.367088
15,Malta,210,0,0,0,38,41.9,40.1,47.559448,40.6,40.5,40.5,50.061653
15,Malta,211,0,0,0,38.9,42.3,40.5,47.906403,40.5,40.6,40.6,49.938347
15,Malta,212,0,0,0,37.3,41.5,39.5,47.335026,39.7,40.6,40.4,49.439602
15,Malta,213,0,0,0,37.5,41.5,39.7,47.468353,39.6,39.8,39.8,49.874054
15,Malta,214,0,0,0,36.5,40.5,38.6,47.402596,40.3,40.3,40.3,50
15,Malta,215,0,0,0,36.5,40.8,38.8,47.218628,40,40.7,40.6,49.566296
15,Malta,216,0,0,0,37,41.9,39.6,46.894802,39.8,40.9,40.7,49.318462
15,Malta,217,0,0,0,37.3,41.4,39.6,47.395172,39.7,40.5,40.3,49.501247
15,Malta,218,0,0,0,37,40.7,38.9,47.619049,40.6,40.9,40.9,49.815952
15,Malta,219,0,0,0,36.4,40.4,38.5,47.395832,40.6,40.8,40.8,49.877151
15,Malta,220,0,0,0,36.9,42,39.6,46.768063,40.3,41.4,41.2,49.326805
15,Malta,221,0,0,0,36.8,42.4,39.7,46.464645,40.3,41.1,40.9,49.508598
15,Malta,222,0,0,0,37.3,40.4,38.9,48.00515,40.2,40.8,40.7,49.629631
15,Malta,223,0,0,0,37.3,39.7,38.5,48.441559,40.2,40.6,40.6,49.752476
15,Malta,224,0,0,0,37.8,40.6,39.2,48.214287,40.2,40.7,40.5,49.690975
15,Malta,225,0,0,0,37.4,41.1,39.3,47.643311,40.2,41.1,40.9,49.446495
15,Malta,226,0,0,0,38.3,40.5,39.4,48.604061,40.1,41.8,41.5,48.962151
15,Malta,227,0,0,0,37.6,40.5,39.1,48.143406,40.1,41.4,41.1,49.202454
15,Malta,228,0,0,0,38.6,40.7,39.8,48.675915,40.1,41.1,40.9,49.384235
15,Malta,229,0,0,0,39,40.8,40,48.872181,40,40.7,40.6,49.566296
15,Malta,230,0,0,0,37.6,40.6,39.2,48.081841,40.2,41.1,40.8,49.446495
15,Malta,231,0,0,0,38,40.6,39.4,48.346054,40.1,40.8,40.6,49.567368
15,Malta,232,0,0,0,38.4,40.7,39.6,48.546143,40.3,40.6,40.5,49.814587
15,Malta,233,0,0,0,37.5,41.6,39.6,47.408344,40.1,42.1,41.5,48.783455
15,Malta,234,0,0,0,37.8,41.4,39.7,47.727272,40.1,42.5,41.9,48.547215
15,Malta,235,0,0,0,39.2,41.6,40.5,48.514851,40.1,41.1,40.9,49.384235
15,Malta,236,0,0,0,39.2,40.9,40.1,48.938828,40.1,40.8,40.6,49.567368
15,Malta,237,0,0,0,39.7,41.3,40.5,49.012344,40,41.8,41.3,48.899757
15,Malta,238,0,0,0,39.7,43.4,41.7,47.773766,39.6,41.1,40.7,49.070633
16,Netherlands,172,0,0,0,38.7,40,39.7,49.17408,38.2,38.9,38.8,49.546043
16,Netherlands,173,0,0,0,38.5,40,39.6,49.044586,38.3,39,38.9,49.547218
16,Netherlands,174,0,0,0,39,40.1,39.8,49.304676,38,39.2,39.1,49.222797
16,Netherlands,175,0,0,0,38.7,40.1,39.7,49.111675,38.2,39.2,39.1,49.354004
16,Netherlands,176,0,0,0,38.9,40.2,39.8,49.178257,38.3,39.3,39.1,49.355671
16,Netherlands,177,0,0,0,38.7,40.4,40,48.925411,38.4,39.3,39.1,49.420849
16,Netherlands,178,0,0,0,38.5,40.4,39.9,48.795944,38.5,39.4,39.2,49.422337
16,Netherlands,179,0,0,0,38.6,40.3,39.9,48.922688,38.2,39.5,39.3,49.163448
16,Netherlands,180,0,0,0,38.7,40.7,40.2,48.740555,38.4,39.4,39.3,49.357327
16,Netherlands,181,0,0,0,38.6,41.1,40.5,48.431618,38.4,39.2,39.1,49.484535
16,Netherlands,182,0,0,0,38.6,40.8,40.2,48.614609,39,39.6,39.5,49.61832
16,Netherlands,183,0,0,0,38.7,41.1,40.4,48.496239,39.2,39.5,39.4,49.809402
16,Netherlands,184,0,0,0,38.9,41,40.4,48.685856,39.1,39.5,39.4,49.745548
16,Netherlands,185,0,0,0,38.8,41,40.4,48.621555,39,39.5,39.4,49.68153
16,Netherlands,186,0,0,0,38.9,40.9,40.3,48.746868,38.9,39.3,39.3,49.744244
16,Netherlands,187,0,0,0,39,40.9,40.3,48.811012,38.8,39.2,39.1,49.743591
16,Netherlands,188,0,0,0,39.2,40.9,40.4,48.938828,38.5,39.3,39.2,49.485863
16,Netherlands,189,0,0,0,39.4,40.5,40.2,49.311638,38.8,39.2,39.2,49.743591
16,Netherlands,190,0,0,0,39.4,40.8,40.4,49.127182,38.7,39.2,39.1,49.679077
16,Netherlands,191,0,0,0,39.2,40.7,40.3,49.061325,39.1,39.3,39.2,49.872448
16,Netherlands,192,0,0,0,39.4,40.8,40.4,49.127182,39.1,39.3,39.2,49.872448
16,Netherlands,193,0,0,0,38.9,41,40.4,48.685856,39.4,39.5,39.4,49.93663
16,Netherlands,194,0,0,0,39.4,40.9,40.5,49.066002,39.3,39.3,39.3,50
16,Netherlands,195,0,0,0,39.3,41,40.5,48.941471,38.8,39.4,39.3,49.616367
16,Netherlands,196,0,0,0,39.2,41.1,40.6,48.816936,39.3,39.4,39.4,49.936466
16,Netherlands,197,0,0,0,39.3,40.8,40.4,49.063671,39.4,39.4,39.4,50
16,Netherlands,198,0,0,0,39.1,40.8,40.3,48.936169,39.7,39.2,39.3,50.316856
16,Netherlands,199,0,0,0,39.3,40.9,40.4,49.002495,39.1,39.4,39.3,49.808918
16,Netherlands,200,0,0,0,39.2,40.9,40.4,48.938828,38.6,39.4,39.3,49.487179
16,Netherlands,201,0,0,0,39.1,40.6,40.2,49.058971,38.1,39.7,39.5,48.971722
16,Netherlands,202,0,0,0,39.1,40.6,40.2,49.058971,38.5,39.5,39.3,49.358974
16,Netherlands,203,0,0,0,39.1,40.6,40.2,49.058971,38.3,39.2,39.1,49.419353
16,Netherlands,204,0,0,0,39.1,40.5,40.1,49.120602,38.7,39.4,39.3,49.551857
16,Netherlands,205,0,0,0,39.1,40.5,40.1,49.120602,38.6,39.5,39.4,49.423817
16,Netherlands,206,0,0,0,39.1,40.5,40.1,49.120602,38.7,39.4,39.3,49.551857
16,Netherlands,207,0,0,0,39,40.4,40,49.118389,38.7,39.8,39.6,49.299362
16,Netherlands,208,0,0,0,39.1,40.5,40.1,49.120602,38.6,39.8,39.6,49.234695
16,Netherlands,209,0,0,0,39,40.6,40.1,48.994976,38.5,39.7,39.5,49.232735
16,Netherlands,210,0,0,0,39.1,40.5,40.1,49.120602,38.8,39.6,39.5,49.489796
16,Netherlands,211,0,0,0,38.9,40.2,39.8,49.178257,39,40.1,39.9,49.304676
16,Netherlands,212,1,0,1,39.1,40.2,39.9,49.306431,39.1,39.7,39.6,49.619289
16,Netherlands,213,1,0,1,39,40.2,39.9,49.242424,38.9,39.7,39.6,49.491093
16,Netherlands,214,1,0,1,38.9,40.1,39.8,49.240505,39.2,39.7,39.6,49.683144
16,Netherlands,215,1,0,1,39.1,40.1,39.8,49.368687,39.3,39.8,39.7,49.683945
16,Netherlands,216,1,0,1,39,40.2,39.9,49.242424,39.4,39.8,39.7,49.747475
16,Netherlands,217,1,0,1,39,40.4,40,49.118389,38.6,39.7,39.5,49.297573
16,Netherlands,218,1,0,1,39.3,40.3,40,49.371861,39.3,39.7,39.6,49.746834
16,Netherlands,219,1,0,1,39.2,40.4,40.1,49.246231,38.8,39.9,39.7,49.301144
16,Netherlands,220,1,0,1,39.2,40.4,40.1,49.246231,38.7,39.7,39.6,49.362244
16,Netherlands,221,1,0,1,39.2,40.3,40.1,49.308178,39.1,39.8,39.7,49.5564
16,Netherlands,222,1,0,1,39.2,40.2,39.9,49.370277,40,39.8,39.9,50.125313
16,Netherlands,223,1,0,1,39.3,40.2,40,49.433964,39.1,40.1,39.9,49.368687
16,Netherlands,224,1,0,1,39.3,40.2,39.9,49.433964,40,40.1,40.1,49.937576
16,Netherlands,225,1,0,1,39.1,40.2,39.9,49.306431,39.4,40.3,40.2,49.435383
16,Netherlands,226,1,0,1,39.2,40.3,40,49.308178,39.4,40.1,40,49.55975
16,Netherlands,227,1,0,1,39.4,40.4,40.1,49.373432,40.2,40.2,40.2,50
16,Netherlands,228,1,0,1,39.2,40.4,40.1,49.246231,39.7,40.2,40.2,49.687107
16,Netherlands,229,1,0,1,39.1,40.5,40.1,49.120602,39.4,40.4,40.2,49.373432
16,Netherlands,230,1,0,1,39.2,40.3,40,49.308178,39.5,40.8,40.5,49.190536
16,Netherlands,231,1,0,1,39.2,40.1,39.9,49.432533,39.5,40.6,40.4,49.313358
16,Netherlands,232,1,0,1,39.3,40.1,39.9,49.496223,39.9,40.1,40.1,49.875
16,Netherlands,233,1,0,1,39.4,40.1,39.9,49.55975,39.1,40.1,39.9,49.368687
16,Netherlands,234,1,0,1,39.4,40.1,39.9,49.55975,39.4,40.1,39.9,49.55975
16,Netherlands,235,1,0,1,39.2,40.1,39.8,49.432533,39,40,39.8,49.367088
16,Netherlands,236,1,0,1,39.1,40.1,39.8,49.368687,38.8,39.9,39.7,49.301144
16,Netherlands,237,1,0,1,39.1,40.1,39.8,49.368687,39.7,40.1,40,49.749374
16,Netherlands,238,1,0,1,39.1,40,39.8,49.431099,40.1,39.8,39.9,50.187737
17,Poland,172,0,0,0,32.9,41.6,36.3,44.161076,41.3,43.5,42.3,48.702831
17,Poland,173,0,0,0,33,41.3,36.3,44.414536,41.3,43.1,42.1,48.933651
17,Poland,174,0,0,0,32.7,40.7,35.8,44.550407,41.2,43.4,42.2,48.699764
17,Poland,175,0,0,0,32.9,40.5,35.9,44.822887,41.1,43.7,42.3,48.46698
17,Poland,176,0,0,0,33.2,41.5,36.5,44.444443,41.1,43.2,42,48.754448
17,Poland,177,0,0,0,32.6,40.9,36,44.353741,41.1,43.5,42.2,48.581562
17,Poland,178,0,0,0,33.3,40.4,36.2,45.183174,41.2,43.7,42.4,48.527679
17,Poland,179,0,0,0,33.8,40.2,36.3,45.675674,41.1,43.5,42.2,48.581562
17,Poland,180,0,0,0,35,40.6,37,46.296295,41.1,43,42,48.870392
17,Poland,181,0,0,0,34.8,41.1,37.1,45.849804,41.5,43.2,42.3,48.99646
17,Poland,182,0,0,0,34.5,40.6,36.7,45.938747,41.5,43.3,42.4,48.938679
17,Poland,183,0,0,0,34.8,40.4,36.7,46.276596,41.4,43.5,42.5,48.763252
17,Poland,184,0,0,0,35,40.6,37,46.296295,40.9,42.8,41.8,48.864994
17,Poland,185,0,0,0,35,40.7,37,46.235138,41.3,43.1,42.2,48.933651
17,Poland,186,0,0,0,34.7,40.6,36.8,46.082336,41.1,43.8,42.5,48.409893
17,Poland,187,0,0,0,35.1,40.1,36.8,46.675533,40.7,43.3,42,48.452381
17,Poland,188,0,0,0,35.4,40.1,37.1,46.887417,40.9,42.9,41.8,48.806683
17,Poland,189,0,0,0,35.3,40.6,37.2,46.508564,41.3,43.1,42.1,48.933651
17,Poland,190,0,0,0,35.6,40.6,37.3,46.719162,41,43.3,42,48.635826
17,Poland,191,0,0,0,35.7,40.5,37.4,46.850395,40.7,43.2,41.9,48.510132
17,Poland,192,0,0,0,35.8,40.3,37.4,47.043365,40.9,42.8,41.8,48.864994
17,Poland,193,0,0,0,36.2,40.8,37.9,47.012985,40.8,43.5,42.1,48.398575
17,Poland,194,0,0,0,35.7,40.5,37.4,46.850395,40.8,43.1,41.9,48.629322
17,Poland,195,0,0,0,35.9,40.6,37.6,46.928104,40.6,42.7,41.6,48.739494
17,Poland,196,0,0,0,36.8,40.5,38.1,47.606728,40.6,42.4,41.4,48.915661
17,Poland,197,0,0,0,36.6,41.1,38.2,47.104248,40.7,42.5,41.6,48.91827
17,Poland,198,0,0,0,36.5,40.7,38.1,47.279793,40.4,42.4,41.4,48.792271
17,Poland,199,0,0,0,36.6,40.6,38.1,47.409325,40.6,42.3,41.4,48.974667
17,Poland,200,0,0,0,36.6,40.6,38,47.409325,40.7,42.6,41.5,48.859543
17,Poland,201,0,0,0,36.8,40.6,38.1,47.545219,40.8,42.8,41.8,48.803829
17,Poland,202,0,0,0,36.9,40.4,38.2,47.736092,40.7,42.9,41.8,48.684212
17,Poland,203,0,0,0,36.9,40.5,38.2,47.674419,40.6,42.7,41.6,48.739494
17,Poland,204,0,0,0,36.9,40.5,38.3,47.674419,40.4,42.5,41.3,48.733414
17,Poland,205,0,0,0,37.2,40.6,38.5,47.814911,40.7,43.3,41.9,48.452381
17,Poland,206,0,0,0,37.5,40.5,38.6,48.076923,40.6,43,41.7,48.564594
17,Poland,207,0,0,0,37.3,40.7,38.6,47.820515,40.7,42.7,41.6,48.800961
17,Poland,208,0,0,0,37.5,40.9,38.8,47.831635,40.6,42.5,41.4,48.8568
17,Poland,209,0,0,0,37.7,41.1,39,47.84264,40.6,42.7,41.6,48.739494
17,Poland,210,0,0,0,37.6,41,38.9,47.837151,40.8,43.1,41.8,48.629322
17,Poland,211,0,0,0,37.6,40.8,38.8,47.959183,40.7,42.8,41.6,48.742516
17,Poland,212,0,0,0,37.6,41,38.9,47.837151,40.6,42.5,41.4,48.8568
17,Poland,213,0,0,0,37.9,41.1,39.1,47.974682,40.6,42.9,41.6,48.622753
17,Poland,214,0,0,0,38,41.1,39.2,48.040455,40.7,43.3,41.9,48.452381
17,Poland,215,0,0,0,38.1,40.9,39.2,48.227848,40.7,42.7,41.6,48.800961
17,Poland,216,0,0,0,38.6,41.2,39.6,48.370926,40.9,42.8,41.7,48.864994
17,Poland,217,0,0,0,38.6,41.5,39.7,48.189762,40.8,43.1,41.8,48.629322
17,Poland,218,0,0,0,38.7,41.4,39.8,48.314606,40.6,43,41.7,48.564594
17,Poland,219,0,0,0,38.8,41.3,39.7,48.439449,40.7,43,41.7,48.626045
17,Poland,220,0,0,0,38.8,41.2,39.8,48.5,40.9,42.7,41.6,48.923447
17,Poland,221,0,0,0,39,41.3,39.9,48.567871,40.6,42.5,41.4,48.8568
17,Poland,222,0,0,0,38.9,41.6,39.9,48.322983,40.8,42.7,41.6,48.862274
17,Poland,223,0,0,0,39,41.5,40,48.447205,40.7,42.6,41.5,48.859543
17,Poland,224,0,0,0,39.2,41.5,40,48.57497,40.5,42.5,41.3,48.795181
17,Poland,225,0,0,0,39.1,41.6,40,48.451054,40.9,43,41.8,48.748508
17,Poland,226,0,0,0,39.2,41.4,40.1,48.635235,40.8,43,41.7,48.687351
17,Poland,227,0,0,0,39.2,41.2,40,48.756218,40.3,42,41,48.967194
17,Poland,228,0,0,0,39.1,41.4,40,48.57143,40.5,42.3,41.2,48.913044
17,Poland,229,0,0,0,39.1,41.4,40,48.57143,40.5,42.9,41.5,48.56115
17,Poland,230,0,0,0,39,41.3,39.9,48.567871,40.7,42,41.2,49.214027
17,Poland,231,0,0,0,39,41.2,39.9,48.628429,40.4,41.5,40.9,49.328449
17,Poland,232,0,0,0,39.2,41.2,40,48.756218,40.3,41.8,40.9,49.086479
17,Poland,233,0,0,0,39.3,41.4,40.1,48.698883,40.4,41.6,40.8,49.268291
17,Poland,234,0,0,0,39.3,41.3,40.1,48.759304,40.5,41.7,41,49.270073
17,Poland,235,0,0,0,39.3,41.3,40,48.759304,40.6,42.1,41.2,49.093109
17,Poland,236,0,0,0,39.2,41.2,40,48.756218,40.2,41.4,40.7,49.264706
17,Poland,237,0,0,0,39.3,41.1,40,48.880596,40.5,41.4,40.8,49.45055
17,Poland,238,0,0,0,39.4,41.2,40.1,48.883373,40.4,41.9,41,49.088699
18,Portugal,172,0,0,0,36.9,39.3,37.8,48.425198,39.6,40.5,40,49.438202
18,Portugal,173,0,0,0,37.1,39.3,37.9,48.560211,39.6,40.4,40,49.5
18,Portugal,174,0,0,0,37,38.6,37.6,48.941799,39.8,40.5,40.1,49.564133
18,Portugal,175,0,0,0,37,39,37.8,48.684212,39.9,40.7,40.3,49.503723
18,Portugal,176,0,0,0,37,39.6,38,48.302872,39.4,40.5,39.9,49.311638
18,Portugal,177,0,0,0,37.2,39.6,38.2,48.4375,39.7,40.8,40.2,49.316769
18,Portugal,178,0,0,0,37.3,40.1,38.5,48.191216,39.6,40.9,40.2,49.192547
18,Portugal,179,0,0,0,37.2,40.1,38.4,48.124191,39.1,40.7,39.8,48.997494
18,Portugal,180,0,0,0,37.3,40,38.5,48.253559,39.1,40.7,39.8,48.997494
18,Portugal,181,0,0,0,37.3,39.7,38.3,48.441559,39.4,40.7,39.9,49.188515
18,Portugal,182,0,0,0,37.7,40.6,38.9,48.148148,39.5,40.5,39.9,49.375
18,Portugal,183,0,0,0,37.8,40.3,38.9,48.399487,39.3,40.6,39.9,49.186481
18,Portugal,184,0,0,0,37.7,40.4,38.9,48.271446,39.6,40.8,40.1,49.253731
18,Portugal,185,0,0,0,37.6,40.4,38.8,48.205128,39.7,41.1,40.3,49.133663
18,Portugal,186,0,0,0,37.7,40,38.6,48.519947,39.7,41.2,40.3,49.072929
18,Portugal,187,0,0,0,38,40.7,39.1,48.284626,39.6,40.9,40.1,49.192547
18,Portugal,188,0,0,0,38.2,40.3,39.1,48.662422,39.4,40.7,39.9,49.188515
18,Portugal,189,0,0,0,37.9,39.8,38.7,48.777348,39.5,40.9,40.1,49.129353
18,Portugal,190,0,0,0,38.1,40.1,39,48.721226,39.4,40.8,40,49.127182
18,Portugal,191,0,0,0,38.1,40,38.9,48.783611,39.3,40.7,39.9,49.125
18,Portugal,192,0,0,0,38,40,38.9,48.717949,39.1,40.4,39.6,49.182388
18,Portugal,193,0,0,0,38.1,40.1,39,48.721226,39.1,40.3,39.6,49.244331
18,Portugal,194,0,0,0,38.1,40.6,39.2,48.41169,39.1,40.5,39.7,49.120602
18,Portugal,195,0,0,0,38.2,40.3,39,48.662422,39.1,40.5,39.7,49.120602
18,Portugal,196,0,0,0,38.1,39.9,38.9,48.846153,39.1,40.8,39.7,48.936169
18,Portugal,197,0,0,0,38,40.2,38.9,48.593349,39.1,40.8,39.7,48.936169
18,Portugal,198,0,0,0,38.1,40.6,39.1,48.41169,39.1,40.8,39.7,48.936169
18,Portugal,199,0,0,0,37.9,40.2,38.8,48.527531,39.1,40.5,39.7,49.120602
18,Portugal,200,0,0,0,38.3,40.3,39.1,48.727734,38.9,40.5,39.5,48.992443
